card_id,fraud,customer_id,account_id,is_active,product_type,first_usage_date,expiry_date
CA3280,false,CU4591,AC2609,True,standard,2020-09-19,2026-04-29
CA3851,false,CU4419,AC4948,True,standard,2019-05-30,2030-06-04
CA2268,false,CU4307,AC5305,True,standard,2017-10-29,2026-10-09
CA0777,false,CU2231,AC1263,True,standard,2024-10-21,2029-11-01
CA4676,false,CU2969,AC4342,True,standard,2019-04-24,2030-04-29
CA4091,false,CU3803,AC3534,True,standard,2023-04-25,2030-04-16
CA2982,false,CU5218,AC5372,True,standard,2021-04-13,2026-03-18
CA1465,false,CU2340,AC4671,True,standard,2024-02-27,2029-06-24
CA5113,false,CU1950,AC0232,True,standard,2022-08-15,2030-05-03
CA4252,false,CU4237,AC2694,True,standard,2022-10-04,2025-10-15
CA4662,false,CU2195,AC0946,True,standard,2020-07-26,2029-08-23
CA2030,false,CU4318,AC1156,True,standard,2022-08-05,2030-08-19
CA3507,false,CU2323,AC2534,False,standard,2021-12-10,2030-01-31
CA3784,false,CU4810,AC4009,True,standard,2020-02-05,2026-02-16
CA0939,false,CU1069,AC1598,False,standard,2023-08-19,2025-11-24
CA0386,false,CU4715,AC1795,True,standard,2021-06-21,2029-06-27
CA3164,false,CU5004,AC4871,True,standard,2018-09-25,2029-10-13
CA3034,false,CU5339,AC1715,True,standard,2024-06-13,2029-04-01
CA2808,false,CU0803,AC3561,True,standard,2019-01-02,2030-08-31
CA4751,false,CU0944,AC0150,True,standard,2016-08-31,2030-07-15
CA0055,false,CU1962,AC2853,True,standard,2024-06-22,2028-12-19
CA5195,false,CU0179,AC4012,True,standard,2021-02-10,2029-02-16
CA4636,false,CU0802,AC5204,True,standard,2021-04-14,2029-05-08
CA1323,false,CU5040,AC4985,True,standard,2017-11-30,2026-12-14
CA0111,false,CU1199,AC1550,True,standard,2024-08-08,2029-10-07
CA4743,false,CU3576,AC5373,True,standard,2020-09-19,2030-06-12
CA5181,false,CU2356,AC1500,True,standard,2019-01-01,2030-01-25
CA4029,false,CU0505,AC1976,True,standard,2021-10-10,2026-09-03
CA5003,false,CU2903,AC3380,True,standard,2024-12-11,2029-09-23
CA0833,false,CU3851,AC0984,True,standard,2023-06-02,2029-10-03
CA1874,false,CU0254,AC2322,True,standard,2023-12-17,2026-06-13
CA1147,false,CU5083,AC3823,True,standard,2017-11-07,2028-11-11
CA0973,false,CU3040,AC1555,True,standard,2019-09-24,2025-10-11
CA4457,generic,CU0713,AC2619,True,standard,2021-09-07,2029-09-25
CA5375,false,CU4753,AC1975,True,standard,2022-03-14,2026-09-09
CA5231,false,CU1074,AC2105,True,standard,2019-08-23,2025-09-21
CA2407,false,CU3118,AC1907,True,standard,2025-05-10,2030-01-28
CA4836,false,CU4967,AC0784,True,standard,2025-03-25,2029-08-20
CA1709,false,CU0920,AC4578,True,standard,2021-08-22,2029-08-28
CA4883,false,CU2818,AC0998,True,standard,2018-01-06,2029-01-04
CA0497,false,CU1360,AC5342,True,standard,2022-04-21,2029-03-02
CA1832,false,CU2722,AC1982,True,standard,2017-08-09,2026-09-07
CA1101,false,CU5105,AC1253,True,standard,2024-12-04,2029-11-14
CA3372,false,CU1190,AC3703,True,standard,2025-01-02,2029-09-03
CA2842,false,CU4102,AC1650,True,standard,2024-04-19,2026-05-11
CA4894,false,CU0841,AC3625,False,standard,2025-02-27,2030-07-20
CA1609,false,CU4746,AC2259,True,standard,2017-07-16,2030-06-15
CA1667,false,CU2697,AC0448,True,standard,2024-12-25,2029-04-03
CA5164,false,CU3532,AC2722,False,standard,2024-02-11,2029-02-27
CA4405,generic,CU4493,AC1711,False,standard,2021-05-12,2029-06-06
CA2415,false,CU3494,AC2405,False,standard,2020-12-05,2026-11-17
CA5235,false,CU0377,AC4632,True,standard,2023-04-13,2026-05-04
CA3470,false,CU0429,AC4967,False,standard,2023-04-27,2025-12-07
CA3434,false,CU4832,AC0367,True,standard,2024-06-18,2029-10-22
CA3634,false,CU3838,AC2916,False,standard,2021-01-05,2025-06-13
CA3746,false,CU2667,AC1785,True,standard,2018-07-26,2029-08-15
CA1521,generic,CU2311,AC0405,False,standard,2023-03-06,2026-03-28
CA0418,false,CU0008,AC3744,True,standard,2025-03-03,2029-09-10
CA3881,false,CU1729,AC0358,False,standard,2020-01-12,2026-01-09
CA1969,false,CU0715,AC5165,True,standard,2018-07-20,2029-07-31
CA3494,false,CU4198,AC1428,True,standard,2025-05-05,2030-03-22
CA0095,false,CU4491,AC4735,False,standard,2021-02-07,2026-04-05
CA2813,false,CU5131,AC4143,True,standard,2018-09-17,2029-10-01
CA0976,false,CU4596,AC2402,True,standard,2025-04-12,2029-10-25
CA2679,generic,CU2508,AC4637,False,standard,2022-09-12,2029-11-13
CA1904,false,CU1742,AC3994,True,standard,2020-08-08,2029-04-11
CA0259,false,CU1765,AC1010,False,standard,2022-10-03,2029-04-20
CA2821,false,CU4857,AC3383,True,standard,2025-03-02,2026-04-04
CA3298,false,CU3775,AC1102,False,standard,2021-04-23,2029-05-10
CA0073,false,CU5318,AC4940,True,standard,2024-01-27,2026-09-28
CA1962,false,CU3749,AC4201,True,standard,2024-11-30,2029-11-22
CA2901,false,CU5019,AC3018,False,standard,2021-07-22,2029-07-09
CA0979,false,CU4437,AC1324,False,standard,2025-03-13,2030-03-21
CA1192,false,CU1916,AC1825,True,standard,2019-09-16,2025-09-23
CA0165,false,CU5191,AC0582,True,standard,2023-06-06,2029-08-08
CA4371,false,CU3677,AC1232,False,standard,2023-11-01,2029-09-28
CA1345,false,CU2404,AC1660,True,standard,2017-10-05,2026-04-11
CA1650,false,CU3281,AC1798,False,standard,2021-12-02,2029-12-09
CA1597,false,CU4806,AC3675,False,standard,2023-12-30,2026-08-05
CA3278,false,CU3296,AC4964,True,standard,2019-09-12,2030-08-09
CA0426,false,CU2961,AC2929,True,standard,2022-06-19,2030-06-01
CA3510,false,CU0675,AC2123,False,standard,2021-03-25,2029-04-07
CA2962,false,CU3992,AC1663,True,standard,2024-04-18,2025-09-05
CA4180,false,CU0534,AC5100,True,standard,2022-01-22,2030-03-30
CA1611,false,CU5277,AC0134,True,standard,2019-07-22,2030-04-09
CA3027,false,CU2440,AC1278,True,standard,2022-01-14,2030-02-09
CA3622,false,CU4678,AC2846,False,standard,2022-04-26,2030-04-29
CA3348,false,CU3947,AC1154,True,standard,2025-02-11,2030-05-20
CA4840,false,CU0170,AC2597,True,standard,2019-05-27,2030-05-31
CA5127,false,CU2069,AC2202,True,standard,2019-05-09,2030-05-10
CA2056,false,CU3783,AC4066,False,standard,2024-11-29,2029-11-09
CA0546,false,CU5248,AC1430,True,standard,2021-01-03,2029-02-11
CA3588,false,CU2220,AC1479,True,standard,2021-09-11,2029-09-28
CA3898,false,CU2194,AC2734,True,standard,2020-10-19,2026-06-12
CA1037,false,CU4627,AC4588,True,standard,2020-05-24,2026-05-20
CA3650,false,CU2397,AC0770,False,standard,2025-01-28,2025-09-13
CA1860,false,CU0089,AC1203,True,standard,2021-06-24,2029-03-16
CA0248,false,CU2102,AC4422,True,standard,2020-03-20,2026-01-17
CA5227,false,CU4995,AC0653,False,standard,2020-03-19,2026-04-08
CA2029,false,CU3730,AC0189,False,standard,2022-12-31,2025-12-09
CA1365,phishing,CU4798,AC1885,False,standard,2024-05-30,2028-11-19
CA0912,false,CU0553,AC3719,True,standard,2019-05-22,2030-06-15
CA2893,false,CU2934,AC2363,True,standard,2024-12-25,2029-03-10
CA4101,false,CU3975,AC5266,False,standard,2022-08-16,2025-09-26
CA2192,false,CU3534,AC2135,False,standard,2022-03-25,2030-01-05
CA5296,generic,CU4418,AC1817,False,standard,2023-06-27,2025-05-10
CA3687,false,CU1790,AC0087,True,standard,2020-06-18,2026-07-06
CA1831,false,CU4007,AC3512,False,standard,2021-11-26,2029-11-18
CA1386,false,CU4975,AC4537,True,standard,2019-08-15,2030-08-28
CA0183,false,CU0426,AC3761,False,standard,2024-02-12,2026-08-28
CA1682,false,CU3239,AC0446,True,standard,2019-12-17,2026-01-13
CA3148,false,CU1454,AC4707,False,standard,2021-09-06,2029-10-21
CA2994,false,CU2236,AC4776,True,standard,2022-07-18,2030-06-30
CA2509,false,CU1020,AC4969,True,standard,2025-03-23,2029-12-04
CA2549,false,CU1089,AC0995,False,standard,2022-11-10,2029-04-29
CA4352,false,CU1032,AC4128,True,standard,2024-12-23,2029-01-17
CA1215,false,CU0322,AC1266,True,standard,2019-09-13,2025-10-14
CA5068,false,CU2230,AC4670,True,standard,2024-12-05,2025-09-17
CA4767,false,CU1829,AC5103,True,standard,2022-10-18,2030-08-11
CA4326,false,CU2136,AC3619,False,standard,2020-02-19,2026-03-18
CA0762,generic,CU3994,AC3775,False,standard,2019-11-01,2025-11-09
CA1726,false,CU5329,AC3645,False,standard,2021-11-15,2029-11-29
CA0337,false,CU0369,AC1204,True,standard,2019-11-30,2025-11-24
CA3790,false,CU0219,AC2134,False,standard,2021-10-21,2029-11-08
CA4944,false,CU0031,AC1158,True,standard,2019-06-15,2030-07-08
CA3219,false,CU4772,AC3135,True,standard,2022-12-28,2025-12-26
CA5221,generic,CU2157,AC3378,False,standard,2022-06-21,2030-02-11
CA4040,false,CU1152,AC1379,True,standard,2023-02-24,2025-12-02
CA0665,false,CU1123,AC0004,True,standard,2018-10-19,2029-10-18
CA1934,false,CU5311,AC1546,False,standard,2024-06-01,2029-05-29
CA2662,false,CU4486,AC3806,True,standard,2024-03-04,2026-03-28
CA1972,false,CU4042,AC2372,True,gold,2023-09-17,2029-07-19
CA2381,false,CU0473,AC1341,True,gold,2025-04-21,2028-10-11
CA1976,false,CU3666,AC0741,True,gold,2021-09-24,2029-10-06
CA0736,false,CU4833,AC0834,True,gold,2021-12-13,2029-10-09
CA4656,false,CU1727,AC4487,True,gold,2025-06-20,2030-06-25
CA2490,false,CU4472,AC0614,True,gold,2022-01-31,2030-03-04
CA0274,false,CU1466,AC3581,True,gold,2022-07-16,2025-12-08
CA5224,false,CU2495,AC1810,True,gold,2025-03-06,2030-01-30
CA1695,false,CU2586,AC3142,False,gold,2023-07-28,2026-08-29
CA3032,false,CU1263,AC1298,True,platinum,2025-02-19,2030-03-04
CA3444,false,CU4380,AC3166,True,gold,2021-05-15,2029-04-26
CA2540,false,CU3816,AC2268,True,gold,2024-08-10,2026-06-07
CA2643,false,CU5100,AC5326,True,gold,2023-01-04,2025-12-29
CA2394,phishing,CU1198,AC5233,False,gold,2023-03-18,2026-03-27
CA2822,false,CU0174,AC3055,False,gold,2021-07-02,2029-04-23
CA2185,false,CU2485,AC0400,True,gold,2016-12-06,2025-12-30
CA3615,false,CU0606,AC0885,True,gold,2023-07-11,2026-07-11
CA2452,false,CU4964,AC4556,True,gold,2023-10-19,2030-03-12
CA4646,false,CU4470,AC4394,False,gold,2022-07-19,2025-07-21
CA0616,false,CU2569,AC0683,True,gold,2022-02-13,2029-08-09
CA2940,false,CU0722,AC3702,True,gold,2023-05-06,2026-04-25
CA0625,false,CU1991,AC0855,True,gold,2024-02-07,2028-10-17
CA3813,false,CU2478,AC0487,True,gold,2020-07-17,2026-07-21
CA4930,false,CU4538,AC1959,True,platinum,2024-09-17,2025-08-24
CA2235,false,CU2319,AC4285,True,gold,2024-10-03,2029-11-08
CA2949,false,CU0714,AC5198,True,platinum,2025-04-04,2030-02-28
CA1175,false,CU3210,AC4895,True,gold,2021-11-10,2029-11-14
CA3662,false,CU0416,AC5176,True,gold,2025-05-31,2030-06-12
CA5029,false,CU1531,AC2924,True,gold,2017-02-27,2026-03-21
CA0597,false,CU4370,AC2712,True,gold,2016-11-18,2030-09-24
CA3714,false,CU3554,AC0826,True,standard,2024-11-04,2030-09-28
CA0062,false,CU5107,AC0042,True,standard,2020-12-30,2026-09-22
CA3765,false,CU4540,AC5208,True,standard,2020-07-21,2026-02-01
CA5067,false,CU3259,AC4468,True,standard,2020-09-16,2029-02-08
CA3648,false,CU4357,AC4759,True,standard,2020-08-01,2026-06-06
CA2456,false,CU1170,AC0925,True,standard,2020-12-07,2026-06-15
CA0019,false,CU0978,AC1311,True,standard,2020-09-06,2030-08-21
CA5347,false,CU3054,AC0230,True,standard,2020-12-04,2026-06-13
CA0449,false,CU4705,AC1827,False,standard,2023-05-21,2026-01-17
CA1727,false,CU1736,AC4796,True,standard,2024-08-11,2029-06-25
CA1715,false,CU3097,AC4198,True,standard,2020-10-07,2026-03-05
CA0258,false,CU1310,AC1475,True,standard,2021-01-01,2030-09-18
CA0415,false,CU3208,AC2973,True,standard,2020-09-27,2026-09-16
CA4140,false,CU1807,AC5159,True,standard,2020-09-19,2026-03-29
CA1995,false,CU0812,AC2752,True,standard,2020-09-26,2026-09-04
CA1933,false,CU4951,AC1242,True,standard,2021-03-12,2026-10-24
CA1668,false,CU3129,AC3839,True,standard,2021-07-01,2029-06-26
CA2920,false,CU4780,AC0623,True,standard,2021-01-25,2029-03-25
CA0276,false,CU0410,AC3315,True,standard,2020-11-13,2030-07-31
CA1872,false,CU1759,AC2388,True,standard,2023-12-07,2025-12-13
CA1871,false,CU4842,AC0429,True,standard,2020-11-02,2026-10-22
CA0184,generic,CU1447,AC0117,False,standard,2020-08-12,2029-02-23
CA2351,false,CU4891,AC3050,True,standard,2021-01-20,2026-09-07
CA2830,false,CU4691,AC0092,True,standard,2023-06-27,2029-10-17
CA0050,false,CU0154,AC0876,True,standard,2020-11-01,2026-04-17
CA5326,false,CU1652,AC0465,True,standard,2020-07-01,2029-06-02
CA0061,phishing,CU1787,AC0409,False,standard,2021-03-16,2026-05-28
CA1696,false,CU3247,AC4331,True,standard,2020-08-30,2026-09-06
CA4451,false,CU1079,AC5142,True,standard,2020-09-28,2026-03-24
CA1627,false,CU2011,AC2141,True,standard,2024-11-28,2029-12-20
CA1919,false,CU2109,AC4979,True,standard,2020-10-24,2026-11-04
CA1393,false,CU4487,AC0625,True,standard,2021-03-20,2026-09-28
CA1347,false,CU3875,AC3210,True,standard,2020-09-05,2026-03-21
CA3145,false,CU3428,AC1878,True,standard,2024-07-12,2029-08-02
CA0755,false,CU1857,AC3136,True,standard,2020-10-31,2026-08-23
CA3423,false,CU0157,AC2713,True,standard,2020-09-20,2026-08-10
CA0579,false,CU4171,AC3164,False,standard,2024-11-03,2026-10-06
CA3000,false,CU4329,AC3697,False,standard,2020-09-29,2030-07-07
CA3826,false,CU4054,AC0865,True,standard,2020-08-22,2029-03-15
CA1113,false,CU0567,AC1486,True,standard,2020-07-07,2029-07-28
CA0751,false,CU3179,AC2436,True,standard,2020-09-25,2029-09-25
CA1632,false,CU2527,AC3389,True,standard,2020-09-06,2026-03-23
CA0091,false,CU2540,AC3903,True,standard,2020-07-18,2029-02-05
CA1617,false,CU2669,AC1943,True,standard,2020-08-07,2026-08-07
CA4641,false,CU2400,AC0140,True,standard,2020-11-15,2026-06-01
CA1243,false,CU0780,AC1995,True,standard,2020-11-09,2026-09-14
CA1873,false,CU4881,AC1192,True,standard,2020-12-17,2028-12-02
CA4401,false,CU3878,AC2518,True,standard,2022-01-17,2029-11-11
CA1814,false,CU0303,AC4326,True,standard,2020-11-25,2030-07-23
CA4735,false,CU4761,AC1863,True,standard,2023-03-13,2026-02-15
CA1578,false,CU2842,AC1638,False,standard,2020-11-08,2028-11-25
CA0602,false,CU3663,AC2494,True,standard,2020-09-26,2029-02-10
CA4709,false,CU2283,AC0437,True,standard,2020-08-30,2026-02-23
CA2197,false,CU2800,AC2095,True,standard,2020-10-26,2029-11-07
CA1619,false,CU1915,AC2077,True,standard,2024-09-18,2029-10-02
CA3910,false,CU2029,AC1895,True,standard,2023-05-25,2026-03-16
CA1553,false,CU3450,AC5238,True,standard,2020-11-24,2026-05-20
CA1204,false,CU1680,AC1171,True,standard,2020-08-11,2029-02-05
CA2647,false,CU3345,AC4981,False,standard,2020-11-02,2026-04-27
CA3828,false,CU3995,AC4980,True,standard,2020-12-21,2026-04-17
CA0863,false,CU1963,AC5313,True,standard,2021-12-27,2026-05-28
CA0462,phishing,CU2222,AC4529,False,standard,2020-10-04,2029-04-13
CA1007,false,CU2229,AC1176,True,standard,2021-08-29,2030-08-29
CA3115,false,CU1109,AC3434,True,standard,2023-06-24,2026-05-29
CA3838,false,CU3551,AC5360,True,standard,2024-06-09,2029-03-15
CA3152,false,CU3488,AC4237,True,standard,2022-08-05,2029-10-12
CA4334,false,CU1245,AC1565,True,standard,2020-11-17,2026-10-18
CA2012,false,CU5234,AC4585,True,standard,2020-12-17,2029-04-07
CA2080,false,CU3513,AC5301,True,standard,2020-06-27,2029-06-16
CA2368,false,CU4254,AC5221,True,standard,2020-05-26,2026-06-01
CA0015,false,CU4738,AC0545,True,standard,2022-11-15,2029-06-23
CA5194,false,CU1340,AC0913,True,standard,2020-10-20,2026-04-18
CA4489,false,CU0678,AC4077,True,standard,2020-06-04,2025-12-06
CA2366,false,CU2391,AC4334,True,standard,2021-12-20,2029-08-20
CA1171,false,CU4094,AC1694,True,standard,2020-08-05,2030-07-27
CA0618,false,CU1585,AC0043,True,standard,2021-10-24,2029-11-08
CA0280,false,CU0877,AC0162,True,standard,2020-10-18,2026-04-03
CA3237,false,CU1890,AC3037,True,standard,2021-06-23,2026-01-05
CA2354,false,CU0653,AC4169,True,standard,2022-11-13,2029-08-06
CA0143,false,CU3087,AC1404,True,standard,2020-07-29,2029-01-26
CA1074,false,CU1072,AC3972,True,standard,2022-10-08,2029-07-13
CA0671,false,CU2715,AC3188,True,standard,2023-01-13,2030-08-25
CA5367,false,CU1972,AC3059,True,standard,2020-11-22,2029-03-16
CA0523,false,CU1414,AC1209,True,standard,2023-01-30,2026-10-13
CA5285,false,CU1514,AC1172,True,standard,2020-10-14,2030-10-09
CA4389,generic,CU0011,AC2781,False,standard,2021-05-12,2029-08-05
CA3547,false,CU4131,AC2764,True,standard,2020-09-27,2026-04-21
CA2039,false,CU4924,AC2841,True,standard,2021-08-17,2026-10-11
CA4084,false,CU4706,AC5201,True,standard,2020-08-10,2026-07-31
CA3802,false,CU3284,AC0175,True,standard,2020-11-10,2025-09-16
CA3858,false,CU2788,AC3988,True,standard,2020-11-28,2026-10-25
CA1970,false,CU4805,AC3414,False,standard,2024-06-07,2029-06-10
CA3023,false,CU2904,AC4767,True,standard,2024-07-04,2026-05-15
CA2214,false,CU2624,AC3563,True,standard,2020-11-10,2029-10-25
CA3124,false,CU2077,AC4769,True,standard,2020-12-28,2025-12-20
CA2340,false,CU4335,AC1104,True,standard,2022-04-04,2030-08-30
CA1165,generic,CU4583,AC3313,False,standard,2022-12-05,2026-05-18
CA2630,false,CU1380,AC4811,True,standard,2024-02-11,2026-01-24
CA5232,false,CU0532,AC5070,True,standard,2020-07-25,2029-08-03
CA1510,false,CU2116,AC2190,False,standard,2020-09-05,2029-03-05
CA2699,false,CU0870,AC0738,True,standard,2020-06-13,2026-01-07
CA0844,false,CU0573,AC3822,True,standard,2020-11-06,2029-01-24
CA3920,false,CU0418,AC5286,True,standard,2022-09-17,2029-06-30
CA2685,false,CU0693,AC0388,True,standard,2020-10-12,2029-04-19
CA5060,false,CU3443,AC4939,True,standard,2021-10-09,2030-09-09
CA1849,false,CU2833,AC5134,True,standard,2021-04-17,2028-12-03
CA2757,false,CU0821,AC4273,True,standard,2021-04-30,2026-01-03
CA0407,false,CU0654,AC0436,True,standard,2023-11-25,2028-11-03
CA2997,false,CU0427,AC0742,True,standard,2024-07-07,2029-05-20
CA0247,false,CU1855,AC0559,True,standard,2020-09-23,2026-04-04
CA0703,false,CU1189,AC5192,True,standard,2020-12-30,2029-09-25
CA1922,false,CU3074,AC4661,True,standard,2020-07-10,2026-07-19
CA1797,false,CU1718,AC2555,True,standard,2020-09-19,2029-07-11
CA3384,false,CU5293,AC4052,True,standard,2020-06-15,2026-06-06
CA2484,false,CU0046,AC2504,True,standard,2023-11-17,2028-10-14
CA3454,false,CU3573,AC0652,True,standard,2022-11-09,2029-08-23
CA0264,false,CU2596,AC4268,True,standard,2020-09-06,2030-08-25
CA0592,false,CU4633,AC3437,True,standard,2020-11-23,2029-05-26
CA2145,false,CU3795,AC4658,True,standard,2020-10-16,2026-04-16
CA0571,false,CU3960,AC4996,True,standard,2024-10-03,2026-03-08
CA4367,generic,CU0036,AC1258,False,standard,2024-11-03,2029-11-20
CA2093,false,CU1700,AC5007,True,standard,2021-03-20,2025-09-17
CA5361,false,CU3409,AC1509,True,standard,2021-05-23,2029-05-30
CA1485,false,CU2619,AC0991,True,standard,2020-11-16,2029-09-19
CA4809,false,CU3060,AC1717,True,standard,2020-10-22,2026-03-18
CA1109,false,CU2021,AC0025,True,standard,2021-05-02,2029-06-09
CA2220,false,CU1049,AC3644,True,standard,2020-07-29,2029-02-02
CA3583,false,CU0169,AC0298,True,standard,2020-12-04,2026-11-04
CA1961,false,CU2436,AC2266,True,standard,2023-11-25,2028-11-29
CA3591,false,CU0326,AC4181,True,standard,2022-11-11,2030-06-06
CA2909,false,CU0359,AC1805,True,standard,2021-03-05,2026-10-04
CA0724,false,CU0405,AC0688,True,standard,2020-12-12,2029-03-08
CA3564,false,CU3075,AC4217,True,standard,2020-12-09,2029-08-28
CA4229,false,CU4569,AC3897,True,standard,2021-06-13,2030-08-23
CA2581,false,CU5110,AC4107,True,standard,2020-08-24,2029-08-09
CA3277,false,CU3222,AC3751,True,standard,2021-04-20,2026-08-04
CA0439,false,CU3556,AC1036,True,standard,2020-11-07,2026-03-17
CA2146,false,CU0822,AC1179,True,standard,2020-10-01,2030-08-24
CA5216,false,CU2261,AC3925,True,standard,2024-08-14,2029-02-26
CA1739,false,CU1179,AC0170,True,standard,2020-12-25,2026-04-23
CA0353,false,CU3539,AC5107,True,standard,2021-08-25,2029-07-09
CA4175,false,CU5244,AC4913,True,standard,2022-04-01,2030-04-07
CA0038,false,CU3034,AC3922,False,standard,2021-10-02,2029-09-27
CA3459,false,CU4325,AC5318,True,standard,2020-10-21,2026-09-04
CA3945,false,CU3095,AC3878,True,standard,2021-03-06,2026-02-12
CA3640,false,CU4326,AC3493,True,standard,2020-11-09,2026-04-11
CA4309,generic,CU2007,AC2594,False,standard,2020-10-23,2026-09-19
CA1952,false,CU3966,AC4873,True,standard,2020-09-24,2026-01-03
CA0848,false,CU0610,AC5009,True,standard,2020-08-05,2029-02-06
CA4034,false,CU1142,AC3312,True,standard,2020-11-08,2026-09-14
CA2299,false,CU2122,AC4220,True,standard,2020-12-26,2029-10-18
CA2774,false,CU4692,AC1130,True,standard,2020-11-13,2029-05-04
CA5196,false,CU3588,AC1337,True,standard,2023-03-16,2026-03-25
CA1644,false,CU2861,AC3934,True,standard,2020-07-24,2025-12-10
CA3778,false,CU3412,AC3075,True,standard,2020-11-01,2026-10-17
CA1740,false,CU3231,AC4142,True,standard,2020-07-20,2026-06-26
CA1938,false,CU4817,AC0632,True,standard,2020-08-01,2029-01-07
CA1766,false,CU3002,AC4434,True,standard,2024-03-16,2026-08-01
CA1582,false,CU1487,AC4297,True,standard,2020-09-22,2026-09-03
CA4575,generic,CU2045,AC3682,False,standard,2022-12-15,2025-11-08
CA1887,false,CU4561,AC4663,True,standard,2021-02-09,2026-04-22
CA4516,false,CU3154,AC4210,True,standard,2024-11-03,2029-04-22
CA4116,false,CU0529,AC4517,False,standard,2022-09-11,2029-07-07
CA0221,false,CU2166,AC2535,True,standard,2020-09-16,2026-10-10
CA0962,false,CU2326,AC5124,True,standard,2025-04-03,2030-04-03
CA0458,false,CU2738,AC1013,True,standard,2021-03-27,2026-10-19
CA2096,false,CU3271,AC1719,True,standard,2020-07-06,2026-07-07
CA4568,false,CU1543,AC4888,True,standard,2020-09-24,2026-09-22
CA0361,false,CU4297,AC3139,True,standard,2020-08-23,2026-09-13
CA1642,false,CU2215,AC2488,True,standard,2020-10-20,2029-10-04
CA0299,false,CU5345,AC0553,True,standard,2020-09-06,2026-04-04
CA5295,false,CU0459,AC5013,True,standard,2020-11-24,2029-03-14
CA3144,false,CU5346,AC0715,True,standard,2025-06-16,2030-06-17
